Time,Speed,RPM,Throttle,Accel_Lon,Accel_Lat,Fuel,label
180.1,129.04,4547,0,-0.079,0,20.6681,0
180.15,128.91,4541,0,-0.082,0.1,20.6681,0
180.2,128.75,4534,0,-0.085,0.2,20.6681,0
180.25,128.61,4528,0,-0.088,0.27,20.6681,0
180.3,128.46,4524,3.21,-0.088,0.32,20.6681,0
180.35,128.28,4519,5.21,-0.085,0.35,20.6681,1
180.4,128.13,4518,10.02,-0.077,0.34,20.6681,0
180.45,128,4516,12.82,-0.069,0.31,20.668,0
180.5,127.88,4513,13.63,-0.063,0.26,20.668,0
180.55,127.76,4509,13.63,-0.061,0.23,20.668,0
180.6,127.65,4505,13.63,-0.06,0.19,20.6679,0
180.65,127.54,4501,13.63,-0.06,0.14,20.6679,0
180.7,127.44,4496,10.82,-0.062,0.08,20.6679,0
180.75,127.33,4492,11.62,-0.066,0.01,20.6679,0
180.8,127.19,4490,14.02,-0.06,-0.06,20.6678,0
180.85,127.09,4487,14.83,-0.058,-0.1,20.6678,0
180.9,126.99,4484,15.63,-0.057,-0.14,20.6677,0
180.95,126.89,4481,16.83,-0.055,-0.15,20.6677,0
181,126.8,4478,17.23,-0.054,-0.15,20.6677,0
181.05,126.7,4476,18.43,-0.051,-0.16,20.6676,0
181.1,126.62,4474,19.24,-0.048,-0.16,20.6676,0
181.15,126.54,4472,21.64,-0.044,-0.15,20.6675,0
181.2,126.47,4470,22.04,-0.041,-0.13,20.6675,0
181.25,126.39,4468,22.44,-0.04,-0.1,20.6674,0
181.3,126.31,4466,22.44,-0.039,-0.09,20.6673,0
181.35,126.25,4464,22.44,-0.038,-0.08,20.6673,0
181.4,126.17,4461,22.44,-0.037,-0.05,20.6672,0
181.45,126.11,4460,23.65,-0.035,-0.04,20.6671,0
181.5,126.05,4458,23.65,-0.034,-0.04,20.6671,0
181.55,126,4457,23.65,-0.033,-0.05,20.667,0
181.6,125.94,4455,23.65,-0.033,-0.07,20.6669,0
181.65,125.88,4453,23.65,-0.033,-0.09,20.6668,0
181.7,125.83,4451,23.65,-0.033,-0.12,20.6668,0
181.75,125.77,4449,23.65,-0.033,-0.15,20.6667,0
181.8,125.71,4447,23.65,-0.033,-0.17,20.6666,0
181.85,125.65,4445,23.65,-0.033,-0.2,20.6665,0
181.9,125.59,4443,24.04,-0.033,-0.23,20.6665,0
181.95,125.53,4442,25.25,-0.031,-0.25,20.6664,0
182,125.47,4440,25.25,-0.03,-0.27,20.6663,0
182.05,125.42,4438,25.25,-0.03,-0.27,20.6662,0
182.1,125.36,4437,25.25,-0.029,-0.28,20.6661,0
182.15,125.28,4430,20.04,-0.037,-0.27,20.666,0
182.2,125.19,4420,12.42,-0.053,-0.27,20.666,0
182.25,125.11,4408,0,-0.071,-0.27,20.6659,0
182.3,124.96,4401,0,-0.083,-0.26,20.6659,0
182.35,124.81,4394,0,-0.087,-0.25,20.6659,0
182.4,124.62,4379,0,-0.114,-0.24,20.6659,0
182.45,124.36,4351,0,-0.18,-0.22,20.6659,0
182.5,124.03,4338,0,-0.192,-0.19,20.6659,0
182.55,123.69,4331,0,-0.182,-0.17,20.6659,0
182.6,123.42,4345,0,-0.106,-0.14,20.6659,0
182.65,123.27,4345,0,-0.082,-0.1,20.6659,0
182.7,123.13,4341,0,-0.079,-0.05,20.6659,0
182.75,122.97,4335,0,-0.078,0,20.6659,0
182.8,122.83,4330,0,-0.079,0.04,20.6659,0
182.85,122.69,4323,0,-0.083,0.08,20.6659,0
182.9,122.55,4316,0,-0.09,0.12,20.6659,0
182.95,122.39,4308,0,-0.095,0.15,20.6659,0
183,122.22,4300,0,-0.102,0.18,20.6659,0
183.05,122.04,4292,0,-0.11,0.21,20.6659,0
183.1,121.8,4283,0,-0.114,0.22,20.6659,0
183.15,121.61,4276,0,-0.113,0.23,20.6659,0
183.2,121.41,4269,0,-0.113,0.22,20.6659,0
183.25,121.2,4262,0,-0.112,0.22,20.6659,0
183.3,121.01,4256,0,-0.111,0.21,20.6659,0
183.35,120.81,4249,0,-0.111,0.2,20.6659,0
183.4,120.62,4242,0,-0.111,0.2,20.6659,0
183.45,120.44,4238,0,-0.104,0.18,20.6659,0
183.5,120.25,4235,0,-0.09,0.17,20.6659,0
183.55,120.09,4231,0,-0.084,0.15,20.6659,0
183.6,119.95,4227,0,-0.082,0.14,20.6659,0
183.65,119.8,4222,0,-0.082,0.13,20.6659,0
183.7,119.67,4217,0,-0.081,0.11,20.6659,0
183.75,119.53,4212,0,-0.075,0.1,20.6659,0
183.8,119.37,4205,0,-0.075,0.1,20.6659,0
183.85,119.24,4203,5.21,-0.074,0.09,20.6659,0
183.9,119.12,4199,5.61,-0.062,0.1,20.6659,0
183.95,119.02,4194,5.61,-0.064,0.11,20.6659,0
184,118.89,4185,0,-0.085,0.11,20.6659,0
184.05,118.69,4163,0,-0.129,0.11,20.6659,0
184.1,118.39,4132,0,-0.208,0.11,20.6659,0
184.15,117.99,4113,0,-0.243,0.11,20.6659,0
184.2,117.58,4099,0,-0.244,0.11,20.6659,0
184.25,117.08,4098,0,-0.208,0.11,20.6659,0
184.3,116.79,4106,0,-0.141,0.12,20.6659,0
184.35,116.6,4106,0,-0.112,0.11,20.6659,0
184.4,116.37,4098,0,-0.105,0.09,20.6659,0
184.45,116.2,4093,0,-0.109,0.08,20.6659,0
184.5,116.02,4088,0,-0.104,0.06,20.6659,0
184.55,115.87,4083,0,-0.09,0.04,20.6659,0
184.6,115.67,4077,0,-0.097,0.01,20.6659,0
184.65,115.51,4071,0,-0.098,-0.01,20.6659,0
184.7,115.36,4064,0,-0.097,-0.04,20.6659,0
184.75,115.16,4060,0,-0.104,-0.07,20.6659,0
184.8,114.98,4054,0,-0.103,-0.1,20.6659,0
184.85,114.81,4047,0,-0.109,-0.13,20.6659,0
184.9,114.63,4042,0,-0.109,-0.16,20.6659,0
184.95,114.41,4034,0,-0.103,-0.19,20.6659,0
185,114.23,4026,0,-0.114,-0.2,20.6659,0
185.05,114.06,4021,0,-0.112,-0.21,20.6659,0
185.1,113.86,4013,0,-0.107,-0.24,20.6659,0
185.15,113.64,4003,0,-0.114,-0.24,20.6659,0
185.2,113.47,3997,0,-0.113,-0.25,20.6659,0
185.25,113.27,3989,0,-0.109,-0.26,20.6659,0
185.3,113.04,3981,0,-0.118,-0.27,20.6659,0
185.35,112.84,3974,0,-0.118,-0.27,20.6659,0
185.4,112.66,3967,0,-0.112,-0.26,20.6659,0
185.45,112.41,3959,0,-0.119,-0.25,20.6659,0
185.5,112.22,3953,0,-0.119,-0.25,20.6659,0
185.55,112.03,3946,0,-0.112,-0.23,20.6659,0
185.6,111.83,3854,0,-0.089,-0.21,20.6659,0
185.65,111.67,3772,0,-0.088,-0.2,20.6659,0
185.7,111.53,3697,0,-0.083,-0.17,20.6659,0
185.75,111.36,3610,0,-0.088,-0.14,20.6659,0
185.8,111.22,3535,2,-0.085,-0.12,20.6659,0
185.85,111.08,3483,7.21,-0.077,-0.09,20.6659,0
185.9,110.91,3461,8.41,-0.099,-0.06,20.6659,0
185.95,110.73,3490,8.41,-0.123,-0.04,20.6659,0
186,110.5,3579,9.22,-0.154,-0.02,20.6659,0
186.05,110.2,3742,10.02,-0.196,-0,20.6658,0
186.1,109.75,4040,10.82,-0.247,0.01,20.6658,0
186.15,109.33,4359,10.82,-0.29,0.02,20.6658,0
186.2,108.64,4891,14.02,-0.343,0.04,20.6658,0
186.25,108.14,5195,15.63,-0.194,0.05,20.6657,0
186.3,107.94,5219,17.64,-0.129,0.05,20.6657,0
186.35,107.75,5218,19.64,-0.135,0.05,20.6656,0
186.4,107.52,5205,24.04,-0.084,0.06,20.6656,0
186.45,107.4,5203,26.05,-0.065,0.06,20.6655,0
186.5,107.3,5201,27.66,-0.058,0.06,20.6654,0
186.55,107.21,5200,29.26,-0.049,0.06,20.6653,0
186.6,107.12,5197,30.06,-0.042,0.06,20.6652,0
186.65,107.05,5195,30.86,-0.039,0.06,20.665,0
186.7,106.98,5193,30.86,-0.034,0.06,20.6649,0
186.75,106.94,5193,31.66,-0.029,0.06,20.6648,0
186.8,106.89,5192,32.47,-0.026,0.06,20.6646,0
186.85,106.83,5191,32.47,-0.022,0.06,20.6644,0
186.9,106.81,5191,32.86,-0.019,0.06,20.6643,0
186.95,106.78,5190,32.86,-0.017,0.06,20.6641,0
187,106.75,5189,32.86,-0.016,0.06,20.664,0
187.05,106.72,5189,32.86,-0.014,0.06,20.6638,0
187.1,106.7,5188,32.86,-0.012,0.06,20.6636,0
187.15,106.66,5183,30.06,-0.02,0.05,20.6635,0
187.2,106.63,5181,30.06,-0.019,0.05,20.6633,0
187.25,106.59,5180,29.66,-0.019,0.05,20.6631,0
187.3,106.56,5178,29.26,-0.018,0.05,20.663,0
187.35,106.53,5176,28.86,-0.02,0.05,20.6628,0
187.4,106.49,5174,28.45,-0.019,0.05,20.6626,0
187.45,106.46,5172,28.45,-0.019,0.05,20.6625,0
187.5,106.42,5170,28.05,-0.021,0.04,20.6623,0
187.55,106.39,5169,28.05,-0.02,0.04,20.6622,0
187.6,106.36,5166,28.05,-0.018,0.03,20.662,0
187.65,106.33,5165,28.05,-0.019,0.03,20.6619,0
187.7,106.28,5164,28.05,-0.018,0.02,20.6617,0
187.75,106.26,5162,28.05,-0.016,0.02,20.6615,0
187.8,106.23,5160,27.66,-0.018,0.02,20.6614,0
187.85,106.19,5159,27.66,-0.018,0.01,20.6612,0
187.9,106.17,5157,27.66,-0.015,-0.01,20.6611,0
187.95,106.14,5153,26.45,-0.021,-0.03,20.6609,0
188,106.1,5152,26.45,-0.023,-0.05,20.6607,0
188.05,106.05,5143,22.44,-0.025,-0.07,20.6606,0
188.1,105.99,5131,18.03,-0.049,-0.08,20.6605,0
188.15,105.91,5125,18.03,-0.057,-0.09,20.6604,0
188.2,105.81,5119,17.64,-0.054,-0.1,20.6603,0
188.25,105.69,5107,14.83,-0.066,-0.12,20.6602,0
188.3,105.58,5101,14.02,-0.074,-0.13,20.6602,0
188.35,105.42,5092,14.02,-0.071,-0.14,20.6601,0
188.4,105.31,5087,15.63,-0.073,-0.14,20.6601,0
188.45,105.19,5084,16.43,-0.072,-0.15,20.66,0
188.5,105.03,5075,16.43,-0.065,-0.16,20.6599,0
188.55,104.95,5071,16.43,-0.066,-0.16,20.6599,0
188.6,104.81,5065,16.43,-0.071,-0.16,20.6598,0
188.65,104.71,5060,16.43,-0.061,-0.16,20.6598,0
188.7,104.58,5051,16.43,-0.062,-0.17,20.6597,0
188.75,104.48,5047,16.43,-0.068,-0.16,20.6597,0
188.8,104.35,5043,16.83,-0.059,-0.17,20.6596,0
188.85,104.26,5036,16.83,-0.059,-0.18,20.6595,0
188.9,104.14,5030,16.83,-0.063,-0.18,20.6595,0
188.95,104.01,5027,16.83,-0.06,-0.19,20.6594,0
189,103.91,5020,16.83,-0.057,-0.19,20.6594,0
189.05,103.8,5015,16.83,-0.059,-0.19,20.6593,0
189.1,103.71,5012,16.83,-0.063,-0.2,20.6593,0
189.15,103.59,5006,16.83,-0.056,-0.2,20.6592,0
189.2,103.5,5001,17.23,-0.056,-0.21,20.6591,0
189.25,103.39,4997,17.64,-0.058,-0.21,20.6591,0
189.3,103.3,4994,17.64,-0.054,-0.21,20.659,0
189.35,103.19,4988,17.64,-0.054,-0.22,20.659,0
189.4,103.1,4984,17.64,-0.055,-0.22,20.6589,0
189.45,102.99,4980,17.64,-0.054,-0.22,20.6588,0
189.5,102.91,4976,18.03,-0.052,-0.22,20.6588,0
189.55,102.8,4970,18.03,-0.052,-0.22,20.6587,0
189.6,102.7,4967,18.43,-0.052,-0.22,20.6587,0
189.65,102.62,4963,18.43,-0.051,-0.22,20.6586,0
189.7,102.52,4958,18.84,-0.05,-0.22,20.6585,0
189.75,102.44,4955,18.84,-0.05,-0.23,20.6585,0
189.8,102.34,4950,18.84,-0.051,-0.24,20.6584,0
189.85,102.25,4947,18.84,-0.05,-0.24,20.6583,0
189.9,102.16,4942,18.84,-0.05,-0.24,20.6583,0
189.95,102.08,4938,18.84,-0.05,-0.24,20.6582,0
190,101.97,4934,18.84,-0.051,-0.25,20.6581,0
190.05,101.89,4930,18.84,-0.051,-0.25,20.6581,0
190.1,101.79,4925,18.84,-0.049,-0.25,20.658,0
190.15,101.69,4920,18.84,-0.051,-0.25,20.6579,0
190.2,101.61,4916,18.84,-0.051,-0.25,20.6579,0
190.25,101.51,4911,18.84,-0.049,-0.25,20.6578,0
190.3,101.41,4905,18.84,-0.049,-0.25,20.6577,0
190.35,101.34,4901,18.84,-0.049,-0.25,20.6577,0
190.4,101.23,4896,18.84,-0.049,-0.25,20.6576,0
190.45,101.15,4893,18.84,-0.049,-0.25,20.6576,0
190.5,101.07,4889,18.84,-0.049,-0.24,20.6575,0
190.55,100.97,4884,18.84,-0.048,-0.23,20.6574,0
190.6,100.88,4880,18.84,-0.048,-0.23,20.6574,0
190.65,100.8,4876,18.84,-0.048,-0.22,20.6573,0
190.7,100.7,4872,18.84,-0.046,-0.21,20.6572,0
190.75,100.62,4868,18.84,-0.046,-0.2,20.6572,0
190.8,100.55,4865,18.84,-0.046,-0.19,20.6571,0
190.85,100.46,4861,18.84,-0.044,-0.17,20.657,0
190.9,100.38,4857,18.84,-0.044,-0.16,20.657,0
190.95,100.31,4854,18.84,-0.044,-0.15,20.6569,0
191,100.22,4850,18.84,-0.043,-0.13,20.6568,0
191.05,100.14,4846,18.84,-0.043,-0.12,20.6568,0
191.1,100.07,4843,18.84,-0.043,-0.12,20.6567,0
191.15,99.98,4839,18.84,-0.043,-0.11,20.6566,0
191.2,99.91,4835,18.84,-0.043,-0.11,20.6566,0
191.25,99.84,4832,18.84,-0.042,-0.1,20.6565,0
191.3,99.75,4828,18.84,-0.042,-0.11,20.6564,0
191.35,99.69,4824,18.84,-0.041,-0.11,20.6564,0
191.4,99.61,4821,19.24,-0.04,-0.11,20.6563,0
191.45,99.55,4818,19.24,-0.041,-0.11,20.6563,0
191.5,99.47,4814,19.24,-0.039,-0.11,20.6562,0
191.55,99.41,4811,19.24,-0.039,-0.11,20.6561,0
191.6,99.33,4807,19.24,-0.038,-0.1,20.6561,0
191.65,99.26,4804,19.24,-0.038,-0.09,20.656,0
191.7,99.2,4801,19.24,-0.038,-0.06,20.6559,0
191.75,99.13,4798,19.24,-0.037,-0.03,20.6559,0
191.8,99.06,4794,19.24,-0.037,-0,20.6558,0
191.85,99,4791,19.24,-0.037,0.02,20.6557,0
191.9,98.94,4788,19.24,-0.036,0.04,20.6557,0
191.95,98.88,4785,19.24,-0.036,0.06,20.6556,0
192,98.81,4782,19.24,-0.037,0.07,20.6555,0
192.05,98.75,4780,19.24,-0.035,0.09,20.6555,0
192.1,98.67,4776,19.24,-0.035,0.1,20.6554,0
192.15,98.62,4774,19.24,-0.036,0.1,20.6554,0
192.2,98.55,4770,19.24,-0.035,0.1,20.6553,0
192.25,98.49,4767,19.24,-0.035,0.09,20.6552,0
192.3,98.43,4765,19.24,-0.034,0.07,20.6552,0
192.35,98.38,4762,19.24,-0.034,0.04,20.6551,0
192.4,98.31,4759,19.24,-0.034,0,20.655,0
192.45,98.25,4756,19.24,-0.034,-0.04,20.655,0
192.5,98.19,4753,19.24,-0.035,-0.08,20.6549,0
192.55,98.12,4750,19.24,-0.035,-0.11,20.6548,0
192.6,98.06,4747,19.24,-0.036,-0.14,20.6548,0
192.65,98,4743,19.24,-0.036,-0.17,20.6547,0
192.7,97.94,4740,19.24,-0.037,-0.19,20.6546,0
192.75,97.87,4737,19.24,-0.038,-0.21,20.6546,0
192.8,97.81,4734,19.24,-0.038,-0.23,20.6545,0
192.85,97.73,4731,19.24,-0.038,-0.24,20.6544,0
192.9,97.67,4663,0,-0.038,-0.25,20.6544,0
192.95,97.59,4533,0,-0.038,-0.25,20.6544,0
193,97.51,4426,0,-0.038,-0.26,20.6544,0
193.05,97.44,4322,0,-0.039,-0.26,20.6544,0
193.1,97.38,4245,0,-0.038,-0.26,20.6544,0
193.15,97.67,3487,0,0.222,-0.24,20.6544,0
193.2,97.73,3508,99.83,0.102,-0.25,20.6543,1
193.25,97.94,3521,100,0.12,-0.24,20.6541,1
193.3,98.19,3535,100,0.136,-0.24,20.6538,1
193.35,98.43,3548,100,0.147,-0.23,20.6536,1
193.4,98.69,3561,100,0.157,-0.23,20.6533,1
193.45,98.99,3576,100,0.167,-0.22,20.653,1
193.5,99.3,3590,100,0.175,-0.22,20.6527,1
193.55,99.59,3604,100,0.182,-0.21,20.6524,1
193.6,99.91,3618,100,0.188,-0.21,20.652,1
193.65,100.23,3632,100,0.193,-0.21,20.6517,1
193.7,100.56,3647,100,0.198,-0.21,20.6514,1
193.75,100.9,3661,100,0.203,-0.21,20.651,1
193.8,101.25,3676,100,0.207,-0.21,20.6507,1
193.85,101.66,3694,100,0.211,-0.21,20.6503,1
193.9,102.02,3709,100,0.214,-0.22,20.6499,1
193.95,102.36,3723,100,0.216,-0.23,20.6495,1
194,102.81,3742,100,0.218,-0.25,20.6491,1
194.05,103.19,3758,100,0.219,-0.26,20.6487,1
194.1,103.58,3774,100,0.221,-0.27,20.6483,1
194.15,103.92,3788,100,0.222,-0.28,20.6479,1
194.2,104.3,3804,100,0.224,-0.29,20.6475,1
194.25,104.67,3819,100,0.225,-0.3,20.6471,1
194.3,105.15,3838,100,0.226,-0.31,20.6466,1
194.35,105.5,3852,100,0.227,-0.32,20.6462,1
194.4,105.89,3866,100,0.228,-0.32,20.6458,1
194.45,106.29,3882,100,0.229,-0.32,20.6454,1
194.5,106.67,3896,100,0.23,-0.31,20.645,1
194.55,107.16,3914,100,0.231,-0.31,20.6444,1
194.6,107.54,3928,100,0.232,-0.3,20.644,1
194.65,107.93,3943,100,0.232,-0.3,20.6436,1
194.7,108.3,3956,100,0.233,-0.3,20.6432,1
194.75,108.69,3970,100,0.234,-0.29,20.6428,1
194.8,109.17,3988,100,0.234,-0.28,20.6422,1
194.85,109.57,3990,0,0.235,-0.28,20.6418,1
194.9,109.52,3904,0,-0.042,-0.3,20.6418,0
194.95,109.44,3820,0,-0.044,-0.29,20.6418,0
195,109.36,3739,0,-0.047,-0.29,20.6418,0
195.05,109.28,3655,0,-0.048,-0.3,20.6418,0
195.1,109.19,3578,0,-0.048,-0.31,20.6418,0
195.15,109.33,3033,0,-0.07,-0.32,20.6418,0
195.2,109.43,3087,100,0.091,-0.33,20.6416,1
195.25,109.59,3096,100,0.101,-0.35,20.6413,1
195.3,109.76,3105,100,0.108,-0.36,20.6411,1
195.35,109.94,3113,100,0.116,-0.38,20.6409,1
195.4,110.14,3121,100,0.121,-0.39,20.6406,1
195.45,110.33,3128,100,0.127,-0.4,20.6404,1
195.5,110.6,3138,100,0.132,-0.4,20.64,1
195.55,110.82,3145,100,0.137,-0.4,20.6397,1
195.6,111.05,3153,100,0.14,-0.4,20.6394,1
195.65,111.31,3162,100,0.146,-0.4,20.6391,1
195.7,111.55,3170,100,0.149,-0.4,20.6388,1
195.75,111.79,3178,100,0.151,-0.39,20.6385,1
195.8,112.04,3186,100,0.155,-0.39,20.6382,1
195.85,112.33,3195,100,0.158,-0.38,20.6378,1
195.9,112.59,3203,100,0.16,-0.37,20.6375,1
195.95,112.86,3211,100,0.162,-0.36,20.6372,1
196,113.14,3219,100,0.164,-0.36,20.6368,1
196.05,113.42,3227,100,0.166,-0.35,20.6365,1
196.1,113.7,3235,100,0.167,-0.34,20.6361,1
196.15,113.98,3243,100,0.168,-0.33,20.6358,1
196.2,114.26,3251,100,0.169,-0.33,20.6354,1
196.25,114.63,3262,100,0.17,-0.32,20.635,1
196.3,114.89,3270,100,0.171,-0.32,20.6347,1
196.35,115.18,3279,100,0.172,-0.32,20.6343,1
196.4,115.47,3288,100,0.173,-0.31,20.634,1
196.45,115.75,3296,100,0.174,-0.31,20.6336,1
196.5,116.05,3303,100,0.175,-0.3,20.6332,1
196.55,116.41,3313,100,0.176,-0.29,20.6328,1
196.6,116.7,3321,100,0.177,-0.28,20.6324,1
196.65,117,3328,100,0.176,-0.27,20.6321,1
196.7,117.28,3336,100,0.177,-0.26,20.6317,1
196.75,117.65,3346,100,0.178,-0.26,20.6313,1
196.8,117.94,3355,100,0.176,-0.25,20.6309,1
196.85,118.24,3363,100,0.178,-0.24,20.6305,1
196.9,118.54,3370,100,0.176,-0.23,20.6302,1
196.95,118.83,3380,100,0.177,-0.22,20.6298,1
197,119.19,3388,100,0.179,-0.21,20.6294,1
197.05,119.48,3398,100,0.176,-0.2,20.629,1
197.1,119.76,3374,64.71,0.115,-0.2,20.6287,1
197.15,119.89,3364,50.1,0.064,-0.17,20.6285,1
197.2,120,3361,45.69,0.048,-0.13,20.6283,1
197.25,120.06,3364,48.49,0.049,-0.09,20.6281,1
197.3,120.2,3384,69.44,0.092,-0.04,20.6279,1
197.35,120.41,3404,83.65,0.131,-0.01,20.6276,1
197.4,120.64,3413,84.44,0.139,0.01,20.6272,1
197.45,120.87,3421,84.44,0.14,0.03,20.6269,1
197.5,121.11,3428,82.86,0.141,0.03,20.6266,1
197.55,121.34,3433,82.47,0.137,0.03,20.6263,1
197.6,121.64,3441,82.47,0.136,0.03,20.6259,1
197.65,121.88,3447,82.07,0.135,0.03,20.6256,1
197.7,122.11,3452,81.68,0.134,0.03,20.6253,1
197.75,122.34,3459,81.68,0.134,0.02,20.6249,1
197.8,122.57,3465,81.68,0.133,0.01,20.6246,1
197.85,122.8,3472,81.68,0.133,-0.01,20.6243,1
197.9,123.03,3478,81.68,0.133,-0.01,20.624,1
197.95,123.26,3485,81.68,0.132,0,20.6237,1
198,123.48,3492,81.68,0.133,0.03,20.6234,1
198.05,123.71,3499,81.68,0.131,0.05,20.623,1
198.1,124,3506,81.68,0.134,0.06,20.6226,1
198.15,124.17,3512,81.68,0.132,0.07,20.6224,1
198.2,124.44,3519,81.68,0.134,0.08,20.622,1
198.25,124.69,3525,81.68,0.133,0.09,20.6217,1
198.3,124.91,3532,81.68,0.133,0.11,20.6214,1
198.35,125.13,3538,81.68,0.132,0.13,20.621,1
198.4,125.39,3546,81.68,0.131,0.15,20.6207,1
198.45,125.58,3551,81.68,0.131,0.15,20.6204,1
198.5,125.89,3560,81.68,0.131,0.16,20.6199,1
198.55,126.06,3565,81.68,0.131,0.16,20.6197,1
198.6,126.3,3571,81.68,0.131,0.15,20.6194,1
198.65,126.52,3578,81.68,0.131,0.15,20.619,1
198.7,126.79,3585,81.68,0.131,0.15,20.6186,1
198.75,126.98,3591,81.68,0.131,0.14,20.6183,1
198.8,127.22,3594,76.55,0.128,0.14,20.618,1
198.85,127.4,3578,53.27,0.078,0.13,20.6177,1
198.9,127.5,3573,47.69,0.053,0.13,20.6175,1
198.95,127.58,3569,40.08,0.036,0.12,20.6174,1
199,127.61,3558,26.45,-0.001,0.1,20.6172,0
199.05,127.58,3551,20.04,-0.02,0.08,20.6171,0
199.1,127.53,3543,11.22,-0.042,0.06,20.6171,0
199.15,127.44,3535,0,-0.062,0.04,20.6171,0
199.2,127.33,3531,0,-0.069,0.02,20.6171,0
199.25,127.21,3528,0,-0.069,-0,20.6171,0
199.3,127.09,3525,0,-0.069,-0.04,20.6171,0
199.35,126.95,3522,0,-0.069,-0.1,20.6171,0
199.4,126.83,3518,0,-0.071,-0.15,20.6171,0
199.45,126.7,3514,0,-0.072,-0.2,20.6171,0
199.5,126.58,3510,0,-0.073,-0.24,20.6171,0
199.55,126.45,3506,0,-0.074,-0.27,20.6171,0
199.6,126.3,3502,0,-0.074,-0.3,20.6171,0
199.65,126.16,3498,0,-0.075,-0.33,20.6171,0
199.7,126.03,3494,0,-0.074,-0.34,20.6171,0
199.75,125.89,3490,0,-0.074,-0.34,20.6171,0
199.8,125.76,3486,0,-0.073,-0.34,20.6171,0
199.85,125.62,3483,0,-0.073,-0.33,20.6171,0
199.9,125.48,3479,0,-0.073,-0.33,20.6171,0
199.95,125.36,3475,0,-0.073,-0.32,20.6171,0
200,125.21,3471,0,-0.073,-0.31,20.6171,0
200.05,125.08,3467,0,-0.075,-0.29,20.6171,0
200.1,124.94,3461,0,-0.084,-0.28,20.6171,0
200.15,124.72,3447,0,-0.117,-0.25,20.6171,0
200.2,124.48,3437,0,-0.136,-0.23,20.6171,0
200.25,124.23,3431,0,-0.136,-0.21,20.6171,0
200.3,124,3427,0,-0.127,-0.2,20.6171,0
200.35,123.79,3423,0,-0.122,-0.18,20.6171,0
200.4,123.57,3416,0,-0.123,-0.14,20.6171,0
200.45,123.34,3412,9.22,-0.123,-0.1,20.6171,0
200.5,123.16,3413,24.04,-0.099,-0.07,20.617,0
200.55,122.99,3411,24.45,-0.087,-0.04,20.617,0
200.6,122.84,3408,25.65,-0.085,-0.03,20.6169,0
200.65,122.71,3408,26.45,-0.066,-0.02,20.6169,0
200.7,122.6,3405,26.45,-0.064,-0.02,20.6168,0
200.75,122.48,3401,22.44,-0.066,-0.02,20.6168,0
200.8,122.36,3395,17.23,-0.073,-0.02,20.6167,0
200.85,122.23,3389,10.02,-0.083,-0.02,20.6167,0
200.9,122.05,3380,0,-0.094,-0.02,20.6167,0
200.95,121.88,3373,0,-0.101,-0.02,20.6167,0
201,121.69,3361,0,-0.131,-0.01,20.6167,0
201.05,121.39,3340,0,-0.189,0.02,20.6167,0
201.1,121.05,3322,0,-0.232,0.06,20.6167,0
201.15,120.61,3307,0,-0.25,0.1,20.6167,0
201.2,120.19,3295,0,-0.251,0.13,20.6167,0
201.25,119.73,3286,0,-0.253,0.16,20.6167,0
201.3,119.38,3300,0,-0.152,0.2,20.6167,0
201.35,119.19,3305,0,-0.09,0.22,20.6167,0
201.4,119.02,3303,0,-0.071,0.25,20.6167,0
201.45,118.92,3301,0,-0.068,0.27,20.6167,0
201.5,118.78,3295,0,-0.068,0.3,20.6167,0
201.55,118.65,3291,0,-0.068,0.31,20.6167,0
201.6,118.53,3287,0,-0.069,0.32,20.6167,0
201.65,118.41,3283,0,-0.069,0.32,20.6167,0
201.7,118.29,3286,16.03,-0.053,0.31,20.6167,0
201.75,118.2,3286,19.64,-0.044,0.28,20.6167,0
201.8,118.11,3285,23.25,-0.038,0.23,20.6166,0
201.85,118.04,3286,29.66,-0.027,0.18,20.6166,0
201.9,118.01,3291,43.29,-0.011,0.13,20.6165,1
201.95,118.01,3295,49.3,0.008,0.06,20.6164,1
202,118.03,3298,49.7,0.014,0.01,20.6163,1
202.05,118.06,3300,50.1,0.019,-0.04,20.6162,1
202.1,118.1,3302,50.1,0.023,-0.08,20.6161,1
202.15,118.14,3304,50.1,0.027,-0.11,20.6159,1
202.2,118.19,3307,50.1,0.03,-0.14,20.6158,1
202.25,118.25,3309,50.1,0.033,-0.15,20.6156,1
202.3,118.31,3312,50.1,0.036,-0.16,20.6155,1
202.35,118.37,3314,50.1,0.038,-0.15,20.6153,1
202.4,118.44,3318,52.08,0.044,-0.13,20.6152,1
202.45,118.52,3321,52.48,0.048,-0.11,20.615,1
202.5,118.61,3324,52.48,0.05,-0.07,20.6148,1
202.55,118.69,3327,52.48,0.052,-0.03,20.6147,1
202.6,118.78,3330,52.48,0.053,0.01,20.6145,1
202.65,118.87,3333,52.48,0.054,0.06,20.6143,1
202.7,118.97,3334,48.9,0.051,0.09,20.6141,1
202.75,119.05,3330,40.08,0.032,0.11,20.614,1
202.8,119.09,3327,35.67,0.018,0.13,20.6138,0
202.85,119.11,3326,33.67,0.012,0.13,20.6137,0
202.9,119.12,3322,28.86,0,0.13,20.6136,0
202.95,119.11,3315,18.43,-0.021,0.12,20.6135,0
203,119.03,3303,6.81,-0.057,0.11,20.6135,0
203.05,118.86,3282,0,-0.122,0.07,20.6135,0
203.1,118.58,3260,0,-0.196,0.03,20.6135,0
